"FworkCode","ProgType","PwayCode","LearnAimRef","EffectiveFrom","EffectiveTo","FrameworkComponentType","Created_On","Created_By","Modified_On","Modified_By"
"107","2","0","50015564","01 Sep 2007","05 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"107","2","0","50015588","01 Sep 2007","05 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"107","2","0","50016313","01 Sep 2007","05 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"107","2","0","50017615","01 Jul 2008","05 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"107","2","0","50018310","01 Jul 2008","05 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"107","2","0","50018358","01 Jul 2008","05 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"107","2","0","50071373","01 Sep 2010","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"107","2","0","50072833","01 Sep 2010","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"107","2","0","50073151","01 Sep 2010","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"107","2","0","50073199","01 Sep 2010","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"107","2","0","50078410","01 Sep 2010","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"107","2","0","50080982","01 Sep 2010","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"107","2","0","50104937","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"111","2","0","10050474","01 May 2005","31 Oct 2007","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"111","2","0","10050486","01 May 2005","01 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"111","2","0","50015552","01 Nov 2007","01 Oct 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"111","2","0","50015588","01 Nov 2007","01 Oct 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"111","2","0","50081640","26 Aug 2010","01 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"111","2","0","50081652","26 Aug 2010","01 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"111","2","0","Q1053547","01 Jan 2002","31 Oct 2007","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","10028791","01 Jan 2002","31 Aug 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","10035242","01 Mar 2004","31 Aug 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","10061885","01 Sep 2006","31 Aug 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","1006204X","01 Sep 2006","31 Aug 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","10062245","01 Sep 2006","31 Aug 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","50011868","01 Sep 2006","31 Aug 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","50028637","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50028650","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50028698","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50028704","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50028716","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50028765","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50028911","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50029101","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50029289","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50039386","01 Mar 2009","31 Aug 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","50040546","01 Aug 2008","30 Sep 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","5004249X","01 Aug 2008","30 Sep 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","50066742","01 Oct 2010","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50067370","01 Sep 2009","07 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50068830","01 Sep 2009","07 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50073126","01 Sep 2009","07 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50073138","01 Oct 2010","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50073503","01 Sep 2009","07 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","5007362X","01 Oct 2010","02 Oct 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","50074192","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50074209","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50074222","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50074428","01 Sep 2009","07 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50075159","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50075330","01 Oct 2010","02 Oct 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"112","2","0","50075391","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50075482","01 Sep 2009","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50080854","01 Feb 2010","07 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50080921","01 Feb 2010","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","5008169X","01 Feb 2010","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50081743","01 Oct 2010","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"112","2","0","50082127","01 Oct 2010","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"113","2","0","10015632","29 Oct 2003","30 Apr 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"113","2","0","10015644","29 Oct 2003","30 Apr 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"113","2","0","10016892","29 Oct 2003","30 Apr 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"113","2","0","10017161","29 Oct 2003","30 Apr 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"113","2","0","10017185","01 Aug 2005","30 Apr 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"113","2","0","10017203","29 Oct 2003","30 Apr 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"113","2","0","10017227","29 Oct 2003","30 Apr 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"113","2","0","10029874","01 Apr 2008","10 Jan 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"113","2","0","10032265","01 Aug 2005","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"113","2","0","10032988","05 Nov 2009","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"113","2","0","10042234","30 May 2008","05 Dec 2008","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"113","2","0","10042246","01 Aug 2005","31 Oct 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"113","2","0","50015539","05 Nov 2009","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"113","2","0","50015552","05 Nov 2009","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"113","2","0","50015564","05 Nov 2009","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"113","2","0","50015588","01 Jan 2002","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"113","2","0","50024231","05 Nov 2009","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"113","2","0","50032410","05 Nov 2009","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"113","2","0","50043687","05 Nov 2009","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"113","2","0","50043717","05 Nov 2009","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"115","2","0","10049538","01 Aug 2005","12 Oct 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"115","2","0","1005375X","01 Aug 2005","12 Oct 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"115","2","0","50097271","01 Sep 2010","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"115","2","0","50097386","01 Sep 2010","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"115","2","0","5009791X","01 Sep 2010","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"115","2","0","50098494","01 Sep 2010","31 Oct 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"115","2","0","50099103","01 Sep 2010","31 Oct 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","10015632","01 Jan 2002","28 Feb 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10015644","01 Jan 2002","28 Feb 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10017902","01 Jan 2002","30 Sep 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10033464","01 Apr 2005","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10050851","01 Sep 2005","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10050899","01 Sep 2007","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10050929","01 Sep 2005","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10050954","01 Sep 2005","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","1005098X","01 Sep 2007","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10051016","01 Sep 2005","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10051053","01 Sep 2007","28 Feb 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10051089","01 Sep 2005","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","1005117X","01 Sep 2005","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","10051223","01 Sep 2005","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10051235","01 Sep 2007","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10057481","01 Sep 2007","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10057596","01 Apr 2006","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","10057924","01 Apr 2006","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50013415","01 Sep 2007","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50014559","01 May 2007","30 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50016222","01 Aug 2008","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50016246","01 Sep 2007","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50018310","01 Sep 2007","30 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50018358","01 Sep 2007","30 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50019570","01 Sep 2008","31 Jan 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50029265","01 Nov 2007","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50030735","01 Nov 2007","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50034637","01 Sep 2008","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50034674","01 Oct 2008","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50037171","01 Sep 2008","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50037511","01 Sep 2008","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50037651","01 Sep 2008","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50040492","01 Oct 2008","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50040510","01 Aug 2008","05 Sep 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50040534","01 Oct 2008","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50040546","01 Oct 2008","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50040558","01 Aug 2008","05 Sep 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50040571","01 Oct 2008","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50040583","01 Oct 2008","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50040935","01 Sep 2008","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50041009","01 Sep 2008","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50041010","01 Sep 2008","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50042488","01 Aug 2008","05 Sep 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","5004249X","01 Oct 2008","30 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50042506","01 Aug 2008","05 Sep 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","5004252X","01 Aug 2008","05 Sep 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50042543","01 Sep 2008","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50043390","01 Nov 2008","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50055343","01 Mar 2009","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50071373","01 Sep 2010","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50079839","01 Feb 2010","30 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","50081275","01 Sep 2010","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50090124","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50090161","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50090227","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50090264","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50090574","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50090598","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50090963","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50091104","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50091177","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50091190","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","5009130X","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50091542","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50091657","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50091839","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50091888","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50091943","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50092923","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50093319","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50094038","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","5009418X","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50094920","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50097702","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50097830","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50108128","01 Sep 2010","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","50111152","01 Sep 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"116","2","0","Q1050771","01 Jan 2002","31 Oct 2007","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","Q1052998","01 Sep 2005","30 Sep 2008","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"116","2","0","Q1053355","01 Jan 2002","01 Sep 2005","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"117","2","0","1003285X","29 Oct 2003","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"117","2","0","10033567","01 Aug 2006","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"117","2","0","10033579","31 Oct 2003","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"117","2","0","10056506","01 Aug 2006","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"117","2","0","50015333","01 Nov 2008","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"117","2","0","50016970","01 Nov 2008","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"117","2","0","50062621","20 Nov 2009","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"122","2","0","10041783","01 Jun 2005","25 Nov 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"122","2","0","5003358X","01 Jan 2009","26 Aug 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"122","2","0","50056025","25 Nov 2009","26 Aug 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"122","2","0","50087800","01 Aug 2010","29 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"122","2","0","50089997","01 Aug 2010","29 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"122","2","0","50090781","01 Aug 2010","29 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"122","2","0","50112831","01 Oct 2010","29 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"201","2","0","10029412","21 Jan 2004","22 Jul 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"201","2","0","10036581","01 Aug 2004","05 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"201","2","0","50083223","01 Jul 2010","31 Oct 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"201","2","0","50097428","01 Aug 2010","31 Oct 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"201","2","0","50099930","01 Aug 2010","31 Oct 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"201","2","0","50123646","01 Nov 2010","31 Oct 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"202","2","0","10056956","01 Dec 2005","15 Oct 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"202","2","0","10057560","01 Dec 2005","15 Oct 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"202","2","0","50012095","01 Sep 2007","15 Oct 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"202","2","0","50012101","01 Sep 2007","15 Oct 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"202","2","0","50012113","01 Sep 2007","15 Oct 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"206","2","0","10027233","01 Jan 2002","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"206","2","0","10044954","01 Oct 2004","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"206","2","0","1004498X","01 Oct 2004","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"206","2","0","10059726","25 Sep 2006","31 Jul 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"208","2","0","10017185","01 Jan 2002","24 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"208","2","0","10019583","01 Jan 2002","24 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"210","2","0","10056762","01 Apr 2006","31 Jul 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"210","2","0","50054545","01 Dec 2008","31 Jul 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
