"FworkCode","ProgType","PwayCode","CommonComponent","EffectiveFrom","EffectiveTo","MinLevel","Created_On","Created_By","Modified_On","Modified_By"
"540","2","13","32","01 Aug 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"540","2","13","40","01 Aug 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"540","2","14","10","01 Aug 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"540","2","14","11","01 Aug 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"540","2","14","12","01 Aug 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"540","2","14","30","01 Aug 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"540","2","14","31","01 Aug 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"540","2","14","32","01 Aug 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"540","2","14","40","01 Aug 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"541","2","0","1","01 Aug 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"541","2","0","2","01 Aug 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
